,2212,2213,623,6311,433,4532,661,10000,343,411,440,4531,503,119,434,6810,421,432,445,442,1152
0,994.1000000000001,875.9,2226.8000000000015,1558.7000000000014,2256.7000000000007,1942.2999999999993,1275.1999999999991,3864.099999999991,1210.1999999999994,2726.999999999999,2099.5,1526.5999999999995,753.3999999999999,262.20000000000005,393.79999999999984,1312.9000000000012,243.10000000000002,197.3,435.20000000000005,680.2000000000006,0.0
1,111.50000000000003,365.39999999999986,729.1000000000004,675.6999999999997,1775.3,2712.699999999998,1888.7999999999995,2970.499999999996,913.0,2768.7000000000003,4033.9000000000024,377.0,212.50000000000009,141.10000000000002,115.9,678.9000000000002,134.4,19.400000000000002,23.599999999999998,590.2,46.8
2,342.50000000000006,186.30000000000007,935.2999999999998,107.80000000000003,3075.5999999999976,2905.9999999999995,3244.8000000000025,3249.5999999999976,383.7999999999996,1655.1,3333.8999999999996,2004.8000000000009,569.7999999999997,376.9999999999999,406.3,677.9999999999998,2469.999999999999,928.0999999999999,5.5,387.00000000000006,23.4
3,433.1999999999998,1669.8999999999992,543.5999999999999,1498.4999999999995,8105.700000000006,6114.500000000005,2502.299999999998,2664.9999999999977,1370.4000000000008,339.59999999999997,4341.099999999998,1634.9999999999998,3882.0999999999995,194.59999999999997,231.40000000000003,935.3,2170.2999999999993,0.7,0.0,507.50000000000006,21.3
4,119.3,237.6,1459.0,2136.3999999999983,3069.029999999997,931.2000000000006,2374.8999999999974,2389.0900000000006,701.6000000000004,364.09999999999985,3336.7,311.3000000000001,5743.100000000004,870.3999999999999,657.9599999999999,1384.1999999999987,514.9,1.1,2.0,299.30000000000007,1.4
5,425.69999999999993,48.000000000000014,619.8999999999997,344.40000000000003,1460.8000000000004,972.6000000000005,1675.499999999997,1896.6999999999978,478.29999999999984,481.40000000000003,1962.6999999999978,405.3000000000002,3575.7999999999965,329.10000000000014,365.09999999999997,400.1,107.69999999999997,202.70000000000002,368.6,242.99999999999994,32.5
6,40.699999999999996,58.800000000000004,1636.3999999999999,1520.7999999999997,4332.7,46.2,2405.2000000000003,1359.300000000002,271.6000000000002,273.4000000000001,4052.1000000000013,64.2,1191.9000000000003,1251.6000000000001,1604.3999999999987,1140.1000000000006,480.09999999999985,0.0,454.50000000000006,123.60000000000002,67.7
7,12.899999999999999,49.10000000000001,1539.3499999999983,1100.0000000000002,1428.6000000000008,4477.699999999993,2508.8000000000043,1923.1999999999996,365.19999999999993,201.79999999999993,1207.7999999999997,484.70000000000016,601.7999999999994,176.00000000000003,833.2000000000005,906.3000000000002,283.7,886.8999999999997,835.2000000000003,420.7000000000001,1292.3
8,9.3,151.10000000000002,2165.8999999999996,507.09999999999997,2791.000000000003,7268.700000000005,1429.8999999999999,2171.9000000000033,440.3999999999997,299.30000000000007,1018.5000000000007,217.39999999999998,585.4,304.45000000000005,4790.6,507.19999999999993,233.00000000000003,5260.099999999999,1377.3000000000009,137.50000000000003,75.9
